name,lat,lon,acres
Mud,46.68818,-95.45109,141.9
North Lindstrom,45.39688,-92.85075,141.9
Connors,47.77811,-93.63521,141.8
La Croix,47.66343,-93.80445,141.8
Lennon,44.60552,-93.41904,141.7
Russell,46.30583,-94.119,141.5
Rockstad,47.29262,-95.39111,141.5
South Rothwell,45.49533,-96.45153,141.5
Popple,47.51833,-94.46851,141.4
Allen,44.8415,-94.41663,141.3
Aspen,48.04254,-90.4113,141.2
Putnam,47.76657,-92.16316,141.2
Ward,44.63156,-94.45092,141.2
Miner's Pit,47.91006,-91.85376,141.2
South Ash,44.42298,-96.29475,141.1
Barrett,45.74982,-96.07911,141.1
Unnamed (South Barry),45.54992,-96.5751,141.0
South Twin,47.29876,-93.32096,140.8
Eddy,46.47992,-95.9355,140.8
Salo,47.33579,-91.82346,140.8
State,45.59985,-95.35037,140.7
Stahl's,44.95481,-94.42009,140.6
Peavy,46.12761,-93.88344,140.5
McIver,45.67483,-95.6459,140.4
Clear,47.75192,-93.97045,140.4
Laura,45.3429,-94.19246,140.4
Unnamed,45.49911,-95.63215,140.3
Slim,48.2916,-92.24989,140.2
Hay,46.59981,-92.46412,140.1
Unnamed,45.32277,-93.07712,140.1
Wallmark,45.38565,-92.87611,140.0
Locke,45.36007,-93.95926,140.0
Edwards,45.50858,-95.47059,139.9
Rice,44.98026,-93.78331,139.9
Marble,47.57582,-93.42612,139.9
Zephyr,48.17425,-91.03081,139.8
O'Leary,47.57786,-93.1874,139.7
Gardner,47.29801,-95.87965,139.7
Unnamed,45.33845,-96.27562,139.7
Mason,46.41211,-96.08322,139.4
Mud,44.48443,-94.66687,139.4
Perch,47.62701,-95.64238,139.3
Indian,45.30803,-94.02757,139.3
Murphy,47.44185,-93.47361,139.2
Unnamed (Wieck),45.59091,-96.5963,139.2
Biauswah,47.54959,-94.11932,139.1
Moon,45.95371,-95.58988,139.1
Ferrell,44.94139,-94.46542,139.0
Round,46.2138,-94.22103,139.0
Little Rice,47.23547,-93.70447,139.0
Lily,44.11433,-94.22279,138.8
Wampus,47.6447,-91.61867,138.8
Oak Leaf,44.30769,-94.01544,138.8
Cedar,45.84711,-94.92707,138.7
Werk Slough,45.78017,-96.01575,138.6
Maple,45.03414,-94.26145,138.6
Siverson,46.23511,-95.57909,138.5
Arrowhead,47.70725,-93.81581,138.5
Clear,47.64063,-92.75369,138.5
Griffin,45.32676,-96.08374,138.5
Hoff,44.97054,-94.51466,138.5
Gull,47.60058,-94.64323,138.3
Ida,43.91603,-94.13807,138.3
Sherry,47.63062,-93.16984,138.3
Charley,45.94387,-95.40507,138.2
Graham,45.7943,-96.11387,138.2
Sisseton,43.6509,-94.46957,138.2
Barber,44.82244,-94.41695,138.2
Unnamed,45.9846,-95.63668,138.1
Napoleon,47.69606,-93.37149,138.0
Arvilla,45.14898,-94.30629,137.9
Rasmuson,45.44286,-95.48536,137.8
Net,46.41561,-92.44945,137.8
Ferne,47.83179,-91.21654,137.8
Pancake,47.12665,-93.13962,137.8
Wakefield,47.37928,-95.69951,137.7
Finn,46.7528,-94.94847,137.6
Sargent,47.26965,-95.6862,137.5
Agnes,45.89443,-95.3745,137.5
Caroline,45.31767,-94.19651,137.2
Portage,47.08039,-94.11325,137.2
Four,46.49498,-93.6304,137.2
Steele,45.16422,-93.71885,137.1
Bear,45.30473,-94.9977,137.1
Sawyer,47.57235,-93.44806,136.9
Tamarack,46.52268,-95.72348,136.9
Micmac,47.34785,-91.25512,136.9
Gilfillin,44.19897,-93.84797,136.7
Wagner,45.15179,-93.7202,136.7
Little Carnelian,45.11882,-92.7978,136.6
Strand,47.68381,-94.85694,136.5
Loon,47.6993,-94.69413,136.4
Little Bass,46.9604,-94.01292,136.4
Section Fourteen,47.32937,-92.33098,136.2
Davis,46.64564,-93.36145,136.0
Unnamed,45.31333,-93.06928,135.8
Kersting,47.22094,-95.84397,135.6
Frank,45.32039,-95.36179,135.6
Little Spring,47.62295,-93.85558,135.6
Florence,45.54178,-93.224,135.5
North Twin,46.86796,-95.5638,135.5
Hartley,46.4189,-94.30378,135.5
Unnamed (Sherstad Slough),45.7536,-96.03658,135.5
Blooms,45.36628,-92.76753,135.4
Wise,46.40421,-94.25793,135.4
St. Catherine,44.6271,-93.43305,135.3
Wolley,45.84697,-95.65371,135.3
Carey,43.9637,-95.35501,135.3
Cedar,47.03225,-94.32317,135.2
Peterson,45.17493,-94.72521,135.1
Glacier,46.79084,-93.22202,135.0
Rice,47.16841,-93.35033,134.6
Gordon,47.98773,-90.79085,134.6
Munson,46.79151,-95.8961,134.5
Long,47.2252,-93.64966,134.5
Atkinson,44.98002,-94.55589,134.5
Crooked,47.57117,-93.57895,134.5
Unnamed,46.30059,-95.78151,134.4
Spring,47.50932,-95.6374,134.3
Gowan,48.02271,-92.26237,134.2
Grass,45.056,-93.1149,134.1
Whitney,44.78067,-94.41798,134.0
Flanders,46.5972,-94.08592,134.0
Talac,46.86071,-96.15527,133.9
Tofte,47.96462,-91.57374,133.8
Kelsey,48.28861,-92.02969,133.8
Unnamed (Battle),46.48912,-95.73328,133.7
Remote,46.8237,-93.21095,133.7
Felix,45.87586,-94.82286,133.7
Johannes,46.18986,-95.83616,133.6
Watkins,44.10215,-93.45257,133.6
West Twin,47.90453,-90.40671,133.6
Rush,46.87921,-94.30069,133.5
Long,45.63712,-93.20723,133.5
Shannon,47.62971,-92.97167,133.3
Skunk,47.19391,-93.80638,133.2
Bower Trout,47.94279,-90.45295,133.1
Sunset,45.13348,-92.94231,133.1
Janette,47.23872,-93.01882,133.0
Hovde,47.01238,-94.44824,133.0
Locator,48.54008,-93.00585,132.9
Cottonwood,47.43066,-93.69757,132.7
Kelso,47.90421,-90.90418,132.7
Moose,46.4325,-92.70734,132.7
Sylvan,45.1903,-93.61052,132.6
Jim Cook,46.74668,-95.01479,132.6
Big Bass,47.0355,-94.69673,132.5
Pete,46.65139,-96.1416,132.5
Island,47.60079,-92.97673,132.5
Cooper,46.96572,-94.19925,132.5
Miller,46.31644,-93.88538,132.4
Summit,45.1258,-94.82133,132.2
Sperry,45.20988,-94.8245,132.2
Young,47.24613,-92.44876,132.2
Spring,47.65011,-93.86772,131.9
Moose,47.47009,-95.17872,131.8
Moose,47.79288,-95.1559,131.7
Hart,45.2746,-96.08677,131.7
Beuber,46.8709,-94.51611,131.7
Silver,47.4693,-94.61896,131.7
Larch,48.13313,-90.81709,131.6
Warren,43.89455,-95.10656,131.6
Clearwater,47.2071,-93.3798,131.6
Western,47.96286,-92.17722,131.5
Hilligas,47.50988,-95.7654,131.5
Lower Elk,45.85737,-95.78523,131.4
Knight,47.10703,-93.9203,131.3
Wallin,45.64767,-95.54018,131.2
Upper Hanson,47.46955,-93.45167,131.2
Little Bear,47.69717,-93.28892,131.1
Unnamed,45.26604,-94.85576,131.1
Long,47.17953,-93.06818,131.0
Unnamed,46.14862,-95.73619,131.0
Hula,47.99786,-91.59682,131.0
Musquash,47.91448,-90.34316,130.8
Moose,45.88858,-94.6897,130.7
Maria,44.72244,-93.76963,130.7
Spider,45.3233,-92.82568,130.7
Rogers,46.20785,-94.68437,130.6
Dead,47.0286,-94.90414,130.6
Bass,47.44727,-93.34313,130.5
Range Line,48.25564,-92.19079,130.5
Tamarack,47.36656,-95.59785,130.5
Hale,47.24539,-93.54805,130.4
Rice,45.73811,-93.21507,130.3
Duck,46.75317,-93.88379,130.3
Berg,47.2232,-92.38751,130.2
Anka,46.08096,-95.73201,130.1
Round,44.21709,-93.74635,130.1
Portage,46.4496,-93.88657,129.9
Lower's,43.80441,-95.02387,129.9
Onion,47.11069,-95.8296,129.9
Bass,46.90464,-95.41943,129.8
Toner's,44.16532,-93.59931,129.8
Lobo,47.58244,-91.70041,129.8
Greenwood,46.60241,-94.12242,129.7
Schram,47.42553,-94.49448,129.7
Upper Rice,45.71692,-93.2294,129.7
Jack Pine,46.27064,-93.9217,129.6
Lost,47.45303,-94.58753,129.6
Rustad,46.98407,-96.1837,129.6
Heikkilla,47.65183,-92.17206,129.6
Coffee,47.77763,-91.07822,129.5
Round,46.15484,-93.97136,129.5
Uff,47.59476,-95.78274,129.4
Rainy,46.8448,-94.4486,129.4
Moore,45.63043,-95.78347,129.3
Unnamed (Flood Slough),45.621,-96.69805,129.2
Halleque,45.89249,-95.65874,129.1
Mary,45.77256,-94.66774,129.1
Deep Portage,46.87062,-94.39242,129.0
Hay,46.95519,-93.21149,128.9
Silver,48.21413,-92.73973,128.9
Bouder,47.84021,-90.74893,128.7
West LaBelle,46.89489,-96.08993,128.7
Little Puposky,47.70961,-94.94237,128.7
Three,46.79618,-96.23163,128.6
Hen,46.69591,-94.1375,128.5
Jackson,47.70682,-94.80807,128.4
Kelly & Dudley,44.35427,-93.36699,128.2
Makwa,48.00442,-91.06037,128.2
Fish Hook River Dam,46.93358,-95.05925,128.1
Long,45.78885,-95.63673,128.1
Zumwalde,45.43574,-94.48607,128.1
Whitefish,47.60615,-95.10582,128.1
Portage,48.06114,-90.58644,128.1
Mayhew,45.70399,-94.09682,128.0
Mud,45.20844,-94.48862,128.0
Pennington,45.78089,-93.27234,127.9
Little Mary,45.31893,-93.96567,127.9
Hog,47.78187,-90.9633,127.9
Rice,46.51115,-94.24946,127.8
Mashkenode,47.49591,-92.59523,127.8
Sharp,46.37568,-95.83861,127.8
Big,47.19518,-95.74143,127.7
Twin,46.11862,-95.40596,127.7
Unnamed,47.57354,-93.66825,127.7
Mud,46.81148,-93.72917,127.6
Sand,46.5358,-92.55283,127.6
West Twin,46.55026,-94.31305,127.5
Star,46.6576,-94.17244,127.5
Horseshoe,47.04921,-94.33189,127.4
Walters,47.66761,-93.37037,127.3
Dick,47.8647,-90.49208,127.2
Round,46.13134,-94.44831,127.1
Long / Tame Fish,46.40488,-93.81873,127.1
Otter,46.85946,-93.74523,126.9
Alice,47.22282,-95.08279,126.9
Buffalo,44.07728,-95.57927,126.9
Hatchet,48.01591,-91.25184,126.9
Breda,47.3369,-91.87011,126.8
Clove,48.13707,-90.79753,126.8
Little Trout,47.96768,-90.48133,126.6
Chub,48.25062,-92.77361,126.4
Echo,45.81393,-95.54705,126.3
Rusch,46.59596,-95.7146,126.3
Unnamed,45.05874,-94.74142,126.2
Rabbits,47.4852,-94.30755,126.2
Mark,47.78637,-90.59843,126.1
Hefta,45.37489,-95.2379,126.1
Bass,47.10302,-95.75011,126.1
Torch Light,46.65747,-92.65373,126.0
Cottonwood,43.94463,-93.85615,126.0
Island,46.5411,-93.97857,125.9
Humpty Dumpty,45.50992,-96.40511,125.8
Unnamed,45.79619,-96.16748,125.7
Robbins Marsh,44.1454,-95.62825,125.7
St. Anna,45.74306,-94.61597,125.6
Bradley,47.61002,-96.00688,125.6
Loon,46.91469,-94.77004,125.5
Long,46.15448,-93.88918,125.5
Smokey Hollow,46.8035,-93.94427,125.5
Rice,45.16087,-92.96422,125.5
Unnamed (Madison WMA),45.03857,-96.2181,125.4
Carp,48.06928,-91.34169,125.3
Hale,47.14463,-93.46513,125.3
Barrs,47.05776,-91.96621,125.2
Horseshoe,46.23578,-96.07365,125.1
Skoota,48.06445,-91.25126,125.1
Fourth,47.82367,-95.3302,125.1
Sister,47.65732,-91.10102,125.1
Town,46.73001,-95.72178,125.1
Fawn,46.21888,-94.75373,125.0
Crooked,46.3248,-95.83296,125.0
Section,45.68051,-93.1533,124.9
Loon,44.0811,-93.51841,124.9
Clear,44.18427,-95.70432,124.9
Grandpa,48.16408,-90.9305,124.8
Unnamed (Sather Slough),45.72509,-95.98261,124.8
Altermatt,44.19894,-94.84659,124.7
School,43.89578,-94.79681,124.7
Blueberry,47.79373,-91.8777,124.6
Grass,46.16737,-92.97048,124.6
Eagle,43.69968,-94.59716,124.5
Evenson,45.04234,-94.5848,124.5
Nelson,45.79859,-96.12411,124.4
Day,47.53056,-93.01507,124.4
Gourd,46.82322,-96.07381,124.4
Fish,43.53816,-94.66192,124.2
Elton,48.01615,-91.03891,124.2
Lost,47.43421,-92.35948,124.1
Mallard,47.07725,-95.56453,123.9
Mooney,45.00059,-93.52091,123.8
Sand,45.5147,-94.5022,123.8
Beatrice,47.70773,-93.06714,123.8
Strom,44.14378,-94.36028,123.8
Pike,47.12595,-95.52702,123.7
Cantlin,45.48686,-93.58701,123.7
Bear,46.24061,-93.36616,123.6
East Twin,47.97454,-91.93271,123.2
Twenty,46.36888,-93.52875,123.2
Phare,44.8248,-94.5773,123.2
White,47.2109,-91.88177,123.1
Little Rice,47.50734,-94.53721,123.1
Swan,45.13863,-94.25281,123.0
Hart,47.25367,-95.69931,123.0
Unnamed,46.18513,-96.06957,122.9
Camp,45.162,-94.09291,122.8
Vern,47.9023,-90.72816,122.8
Gull,47.18064,-95.68255,122.8
First Fulda,43.85486,-95.59915,122.7
Square,47.86441,-91.11877,122.7
Ox Hide,47.34198,-93.21199,122.7
Bass,45.90827,-94.72042,122.6
Tamarack,46.35719,-95.57811,122.6
Mud,46.36536,-95.82391,122.5
Unnamed,45.54199,-96.49839,122.5
Unnamed,47.97141,-92.45814,122.4
Harriet,46.8116,-94.36196,122.4
Harris,47.76022,-91.67382,122.3
Iron,48.0661,-90.60582,122.3
Flax,45.52735,-96.01555,122.2
Schauer,44.65575,-94.05097,122.1
Highbank,44.68951,-95.45784,121.8
Terrapin,45.17973,-92.8217,121.7
Bass,47.7897,-93.40252,121.7
Johnson,46.52463,-94.21237,121.7
Unnamed (Reynen Pond),43.81013,-93.24431,121.7
Eddy,48.0943,-91.11862,121.5
Leavitt,46.83468,-93.90164,121.5
Bear Trap,48.14048,-91.86945,121.5
Mary,43.92821,-94.65696,121.5
Kego,47.01925,-94.19307,121.4
Little Rice,48.0228,-91.97194,121.3
John,45.70279,-95.46262,121.3
Grunard,46.61234,-95.74115,121.3
Kiskadinna,48.00651,-90.68305,121.3
Echo,47.95384,-90.6143,121.2
Silver,47.00732,-94.28958,121.2
Unnamed,47.59785,-96.20739,121.2
Amber,47.95323,-91.18229,121.2
Harold,45.09285,-94.61864,121.1
Sunfish,44.28549,-93.57976,121.1
Guernsey,45.83335,-95.03114,121.1
Karl,48.0186,-90.76742,121.1
Lund,45.14968,-94.70903,121.1
Paulson,48.09891,-90.9095,121.1
Bass,46.65758,-94.18643,121.0
Curfman,46.77858,-95.85355,120.9
Butternut,44.98116,-94.16298,120.8
French,48.06615,-90.94679,120.8
Horseshoe,46.11917,-94.83014,120.8
O-Me-Mee,47.03198,-95.86305,120.8
Thirty,47.47467,-93.30727,120.7
Fawn,46.48741,-94.11026,120.7
Mud,44.5034,-93.63781,120.7
West Crab,47.93625,-92.07806,120.6
Geis,44.68858,-93.54651,120.6
West Robinson,47.85892,-92.05075,120.6
Pegg,45.06012,-96.42507,120.6
Tub,46.75475,-96.14576,120.5
Twin,45.84016,-94.73415,120.5
West Twin,46.80053,-92.59196,120.5
Bass,46.85153,-93.71239,120.3
Tennyson,45.512,-93.48822,120.3
Lawrence,46.65121,-95.81829,120.2
Astrid,48.11174,-92.33101,120.2
Little Pine,46.78953,-93.81445,120.2
Crystal,46.47571,-95.98327,120.1
Hook,46.65936,-95.88066,119.8
Killdeer,47.70998,-93.94678,119.7
Rocky,48.24541,-92.10253,119.7
Minisogama,47.51429,-94.33807,119.6
Dark,47.95625,-94.09446,119.6
Charlotte,43.72275,-94.46027,119.5
Grass,47.63949,-93.70723,119.5
Arthur,47.56619,-96.23557,119.4
Richardson,45.15879,-94.43905,119.4
Alvin,45.92745,-95.40312,119.4
Miskogineu,48.00841,-95.44375,119.4
Goose,44.98798,-94.58653,119.4
Minard,45.40392,-93.24779,119.4
Sandy,47.62134,-92.59215,119.3
Bartlet,47.64084,-93.37879,119.3
Netta,45.27501,-93.196,119.3
Grouse,47.6873,-91.45334,119.2
Ham,48.0672,-90.80775,119.2
Unnamed,45.4503,-94.05706,119.1
Little Island,47.26303,-93.07591,119.0
Abbie,45.16335,-93.9464,119.0
Barnes,44.77569,-93.89559,118.8
Ox Yoke,44.97236,-93.74716,118.8
Simonson,47.44951,-95.73934,118.8
Duck,48.06817,-92.04328,118.7
Larson,45.71652,-95.59451,118.7
Gifford,44.76564,-93.59896,118.7
Thomas,44.49407,-93.76341,118.6
Sagamore Mine,46.4527,-94.05289,118.5
Upper Loon,46.58725,-94.38338,118.5
North Union,45.91526,-95.42921,118.4
Crystal,47.62811,-96.10256,118.4
Burton,44.6568,-95.98138,118.3
Whitefish,47.68223,-95.10145,118.2
North,43.81099,-94.7469,118.2
Partridge,48.08439,-90.48887,118.2
Clear,45.52903,-94.53485,118.1
South Twin,47.44446,-92.247,118.1
Black,47.97002,-92.6569,117.9
Horseshoe,46.33819,-95.80043,117.8
Dago,46.35712,-92.79401,117.8
Unnamed (Solvie Slough),45.55988,-95.75993,117.8
Rice,47.26005,-95.67257,117.8
Myrtle,47.74584,-95.14378,117.6
Cruiser,48.49817,-92.80579,117.5
Cranberry,47.7646,-92.10358,117.3
Redick Swamp,46.00106,-95.57627,117.3
Otter,47.65659,-93.35872,117.3
Binagami,47.84707,-90.35824,117.3
Spring,46.04989,-95.44315,117.2
Trout,46.72231,-93.97694,117.2
Minnesota,45.07529,-94.55481,117.1
Black Island,47.52701,-93.53192,117.1
Unnamed,45.707,-95.93888,117.0
Pearl,43.52733,-95.11566,117.0
Rabbit,48.16116,-91.08705,117.0
Iowa,43.50605,-95.45449,117.0
Russell,46.30905,-94.1333,117.0
Gander,47.68811,-91.50666,116.9
Gibibwisher,47.81284,-94.87093,116.9
Winter,47.02426,-95.64604,116.7
Unnamed (Rice Bed),47.37771,-95.27592,116.7
Pickerel,46.71472,-94.01748,116.5
Bonga,47.59979,-91.68413,116.5
Juergens,45.8642,-94.93406,116.5
Rock,47.20381,-95.48314,116.4
Island,45.55461,-94.39884,116.3
Josephine,45.03574,-93.15324,116.2
Rhine,46.24937,-93.03538,116.1
Peary,48.52545,-92.77075,116.1
Hope,47.89113,-91.24077,116.0
Stanchfield,46.26709,-94.53589,116.0
Cole,46.53167,-94.01837,115.8
Hub,47.98408,-90.94656,115.8
Rice,44.79022,-93.39306,115.8
Sunday,48.1726,-91.89726,115.7
Little Wabana,47.40004,-93.49226,115.7
Ann,44.87128,-93.55984,115.7
Mud,46.8328,-95.60463,115.6
Doughty,45.79282,-96.09702,115.6
Dovre,48.27771,-92.42488,115.6
White,45.19421,-94.02566,115.6
Hansel,46.13224,-95.92978,115.5
Kabustasa,48.17584,-92.521,115.4
Long,45.84373,-94.61873,115.4
Foster,45.2294,-93.57692,115.3
West Chub,47.67495,-91.64088,115.3
Holt,48.11882,-91.05988,115.3
Little Iron,48.06501,-90.64954,115.2
Maria,46.86249,-96.37403,115.1
Silver,46.83115,-96.33343,115.0
Helen,47.70507,-93.98664,115.0
Upper Twin,48.6284,-96.43187,115.0
Crooked,45.21029,-93.34305,114.9
Alice,45.64448,-95.26066,114.9
East Twin,46.79728,-92.57887,114.8
Armstrong,44.15319,-94.34484,114.8
Rice,47.76372,-94.98055,114.7
Tea Cracker,46.99563,-95.55209,114.7
Butler,44.98346,-94.04565,114.7
Burns,47.48578,-94.4171,114.6
Long,47.12014,-93.8616,114.6
Rush,48.20361,-91.96451,114.6
Goose,45.06978,-93.01779,114.6
Bunt,45.41957,-94.12484,114.5
Snipe,48.05158,-90.82623,114.5
Nose,47.5326,-93.51956,114.4
Little Hanging Horn,46.4833,-92.67783,114.4
Little Bass,46.98428,-94.6335,114.4
Huset,45.89448,-95.99642,114.3
Lily,44.19262,-93.63921,114.3
Gottenberg,46.82949,-96.01419,114.3
Lake of the Isles,44.95546,-93.3069,114.2
Wahbegon,47.07123,-95.37927,114.2
Upper Pigeon,47.59149,-94.17511,114.2
Townline,46.45414,-93.8108,114.1
Rice Portage,46.69764,-92.69446,114.1
Libby,47.49,-93.07986,114.1
Pitts,45.56654,-94.50023,114.1
Jenkins,46.6501,-93.48143,114.1
Batson,47.64417,-93.61449,114.1
Bird,45.90532,-95.20093,114.0
Little Osakis,45.95279,-95.04595,113.9
Mitchell,44.85769,-93.49651,113.9
Helga,45.16553,-94.72326,113.9
Spirit,46.74955,-95.10297,113.9
Grass,47.37609,-94.40858,113.8
Campbell Slough,45.49415,-96.41904,113.8
Goose,46.86409,-94.61313,113.6
Jorgenson,45.74786,-95.54928,113.6
School,44.08102,-94.44276,113.5
Eagle,46.95236,-92.06565,113.5
Sweitzer,46.95015,-95.00755,113.5
Mud,46.57914,-95.74921,113.2
Everett,47.98358,-91.91863,113.2
Basswood,47.09287,-95.33785,113.2
Harrison (Helgeson),46.66935,-96.16477,113.1
Sand,47.14084,-93.30645,113.1
Hjermstad Slough,44.17454,-95.97439,113.1
Sawmill,47.63775,-95.6543,113.1
Bee,47.65664,-96.04924,113.1
Gijikiki,48.15291,-91.11697,113.0
Upper Sucker,47.3625,-94.42045,113.0
Long,46.41347,-94.45269,112.9
Stony,46.08812,-96.14952,112.9
Sylvan,46.84407,-94.37582,112.9
Stony Brook,46.0928,-96.06832,112.8
Carman,47.0361,-95.62678,112.8
Mitten,46.93106,-94.06246,112.7
Wolf,47.44432,-95.60183,112.7
Murphy,47.34127,-91.77027,112.7
Bray,46.44953,-95.87755,112.7
Cutaway,46.86228,-93.20753,112.7
Birch,45.08227,-93.0413,112.6
Jack,47.90006,-90.79712,112.6
Clear,47.85924,-92.06992,112.6
Bass,47.69184,-94.80603,112.6
Susan,43.5429,-94.67933,112.6
Clear,45.44649,-94.04505,112.6
Sinneeg,48.14771,-91.83013,112.5
Lone,47.35785,-95.55627,112.4
Chrysler,46.31386,-93.94508,112.4
Kane,47.29752,-91.64721,112.4
Turtle,46.19198,-94.76942,112.4
Poplar,47.8515,-93.34389,112.3
Anna,46.76625,-93.98566,112.2
Rice,44.45431,-94.17648,112.0
Beaver,45.41243,-94.24547,111.9
Little Twin,47.30034,-94.55989,111.9
Moore,46.53996,-95.87084,111.9
Eagle,46.77436,-94.45857,111.9
Lucille,48.37545,-92.58208,111.8
Unnamed,45.49488,-96.19013,111.7
Lost Moose,47.51161,-93.50472,111.7
Flowage,46.98707,-92.19144,111.6
Mink,47.61581,-93.50329,111.5
Brandt,48.0714,-90.86718,111.4
Trestle,47.72065,-93.84424,111.3
Swan,44.86699,-93.83393,111.3
Highland,47.2073,-91.73074,111.3
Carlson,48.06744,-92.61464,111.3
Henson,48.00976,-90.60143,111.2
Lime,46.88882,-96.14529,111.1
St. Clair,47.02238,-95.82437,111.1
Senical,46.75919,-95.80216,111.0
Yaeger,45.04047,-94.01538,111.0
Kinogami,47.86092,-90.71789,110.9
Gunn,47.54158,-93.53919,110.8
Long,46.62305,-94.59127,110.8
Unnamed,45.11784,-94.02319,110.8
Bertram,45.28946,-93.85477,110.7
East,47.67576,-93.85308,110.7
Woodcock,45.22444,-94.89976,110.6
Unnamed (Maltrud),47.56077,-96.09214,110.4
Crawford,45.10174,-93.86018,110.4
Unnamed,45.60729,-96.06373,110.4
Eagle Point,44.97696,-92.91221,110.3
Rat House,46.86744,-93.22526,110.2
Venoah,46.62064,-92.44017,110.2
Unnamed,47.40204,-95.72625,110.2
Jessie,45.86448,-95.3071,110.2
Bell,48.09559,-92.76223,110.0
Little Anna,46.3573,-95.86768,109.8
Minnow,47.53259,-95.47505,109.8
Erwin,45.9702,-95.71021,109.8
Horseshoe,45.45912,-93.04995,109.7
Unnamed (Jeroy Pond),45.57902,-96.63072,109.7
Linneman,45.6003,-94.44631,109.6
Dismal Swamp,45.46645,-96.2621,109.6
South Rice,46.54666,-95.7396,109.6
Kerbs,46.61514,-95.72562,109.5
Mott,43.96386,-93.67331,109.5
Kenney,46.32377,-93.84894,109.4
Washington,47.40148,-95.62548,109.3
Elm,48.0384,-90.96891,109.2
Blaamyhre,45.36732,-95.18134,109.1
Long,46.9019,-92.35292,109.1
Amundsen,48.35744,-92.73945,109.1
Mirror,47.80384,-93.2764,109.1
Dumbbell,46.9262,-95.44561,109.1
Gilbertson,45.56559,-95.41169,109.0
Bolfing,45.43018,-94.46489,109.0
Pine Island,46.20539,-94.75899,109.0
Campbell,46.92593,-95.84988,108.9
Mike,47.65348,-93.69118,108.9
Spring,47.12806,-93.76226,108.8
Hystad,45.38524,-95.12047,108.8
Six Mile,47.83237,-92.1347,108.8
Unnamed,45.34044,-96.29133,108.8
Twenty-Six,46.91832,-94.06446,108.7
Ashdick,48.1762,-91.05379,108.6
Fairy,48.10417,-91.83052,108.5
Grena,46.54665,-96.17471,108.5
Fenske,47.99242,-91.90459,108.4
Fat,48.29127,-92.22813,108.3
Oak,44.53734,-96.23929,108.3
Swenson,45.26706,-95.13821,108.3
Cat,46.40447,-94.66557,108.3
Echo,46.43059,-92.73887,108.3
Rose,46.19257,-95.97077,108.3
Unnamed,45.56704,-95.24976,108.2
Turtle,46.34938,-93.82276,108.2
Fire,47.92313,-91.36564,108.1
Johnson,45.36987,-95.60215,108.0
Pine,45.65146,-94.50866,108.0
Eleven,46.39533,-92.7067,108.0
Pickerel,45.46963,-94.06262,107.9
Pony,47.602,-95.02064,107.9
Skoglund Slough,45.82943,-95.49782,107.8
Dog,46.40219,-94.68284,107.7
Hayden,45.17719,-93.42815,107.6
Franklin,47.90757,-93.30996,107.5
South Katrina,44.9951,-93.63704,107.5
Grandrud,46.495,-96.05119,107.4
Bass,46.6406,-94.03084,107.4
Funkley,47.60095,-95.07774,107.4
Union,45.81692,-95.34166,107.3
Shallow Pond,45.65087,-95.43136,107.3
Unnamed,45.32393,-93.08716,107.2
Arken,46.13669,-95.50786,107.1
Long,45.81389,-94.9806,107.1
Heikkila,46.76919,-92.85332,107.1
Lovera,45.77311,-95.31238,107.1
Star,47.90729,-90.64914,107.1
Simon,46.43415,-94.79071,107.0
Fifth Chain,47.55137,-93.53877,107.0
Shelly,47.49816,-93.61536,106.9
Coombs,44.98578,-94.54357,106.9
Cross,46.72343,-92.89242,106.9
Unnamed,45.60635,-96.76445,106.9
Googun,47.10924,-95.76843,106.7
Wilhelm,45.17419,-93.69411,106.7
Erickson,45.69318,-95.6381,106.5
Silver Creek Reservoir SR-2,44.04078,-92.36039,106.5
Skipper,48.0458,-90.56673,106.5
Black,46.49144,-93.88753,106.4
Schutz,44.87608,-93.64614,106.4
Kalla,45.5661,-94.47803,106.4
Pine Mountain,47.90049,-90.29532,106.3
Lucille,47.14568,-94.03633,106.3
Mow,46.87495,-94.73851,106.2
Corabelle,43.87693,-95.80142,106.2
School,45.38663,-92.89727,106.2
Unnamed,47.55914,-96.10966,106.1
Huntington Mine,46.47925,-94.00422,106.1
Erickson,47.66623,-94.66182,106.0
Meadow,47.57553,-94.65804,105.8
Burr,45.83808,-96.03946,105.8
Williams,47.12344,-92.52162,105.8
Peterson,46.4433,-95.8395,105.8
Round,45.07406,-93.1774,105.8
Unnamed,44.85331,-93.44136,105.8
White Feather,48.14632,-91.97925,105.7
Battle Creek,44.94487,-92.97218,105.7
McKinney,47.25416,-93.5332,105.6
Boss,46.93181,-94.4746,105.6
Slauson,47.63379,-93.56195,105.5
Johnson,45.01222,-94.95767,105.5
Hanson,45.62943,-95.81096,105.5
Moon,48.02384,-90.59565,105.4
Blandin,47.57416,-93.46578,105.4
Eagle,43.95083,-95.008,105.4
Diamond,44.31902,-93.58004,105.4
Dead Horse,47.53309,-93.67505,105.3
